video_id,trending_date,title,channel_title,category_id,publish_time,views,likes,dislikes,comment_count,comments_disabled,ratings_disabled,video_error_or_removed
xnvlaasnhHg,17.14.11,Varun Tej And Rana Dagubati Making Fun With Samantha In #ChaySam Wedding Reception | Film Jalsa,Film Jalsa,24,2017-11-12T15:55:41.000Z,16825,31,12,2,FALSE,FALSE,FALSE
JsZ2yyIXOSE,17.14.11,விவேக்கிற்கு இத்தனை சொத்துகளா?..  | விவேக்கிற்கு பணத்தால கண்டம்- வீடியோ,Oneindia Tamil | ஒன்இந்தியா தமிழ்,25,2017-11-11T08:47:41.000Z,84097,352,44,47,FALSE,FALSE,FALSE
1wqsTGkFHoE,17.14.11,"इन 7 राशियों की चमकेगी किस्मत,गुरु का होगा उदय, 10 november 2017",Anokhe totke,22,2017-11-09T12:45:02.000Z,367797,2254,605,0,TRUE,FALSE,FALSE
_fJSu5naKX4,17.14.11,Naa Peru Meenakshi | 11th November 2017 | Full Episode No 876 | ETV Telugu,etvteluguindia,24,2017-11-11T16:40:07.000Z,315154,842,219,183,FALSE,FALSE,FALSE
3FxCSn3d1f4,17.14.11,আতঙ্কের রাত by Sasthipada Chattopadhyay (NEW GOLPO) SUNDAY SUSPENSE,SUNDAY SUSPENSE,24,2017-11-12T07:29:50.000Z,26675,540,21,75,FALSE,FALSE,FALSE
0Gf19Rue4zA,17.14.11,Customer vs Shopkeeper | WTF | WHAT THE FUKREY,What The Fukrey,24,2017-11-11T13:00:01.000Z,185537,7629,734,607,FALSE,FALSE,FALSE
cRxYTelqWOg,17.14.11,జగన్ యాత్రలో ఈ పరికరాల పనేంటి? |YS Jagan's Padayatra,political bench,25,2017-11-12T08:54:46.000Z,66463,622,50,28,FALSE,FALSE,FALSE
puBq9Z5TpEw,17.14.11,Tamil Cinema Real Sisters | Tamil Cinema News | Kollywood News,SOUTH FDFS,22,2017-11-12T18:23:33.000Z,36092,106,58,3,FALSE,FALSE,FALSE
BhZx-ZEz0_Y,17.14.11,നടി ദിവ്യ ഉണ്ണി കെട്ടിയോനെ ഉപേക്ഷിച്ചിട്ട് ഇപ്പോഴത്തെ പണി കണ്ടോ  | Actress Divya Unni,First Show,24,2017-11-12T13:32:05.000Z,35431,51,32,9,FALSE,FALSE,FALSE
deKWUn7r-_8,17.14.11,600சொத்துக்கள் 5நாளில் பெயர்மாற்றம்:பரோல் வீண் இல்லை 600Assets Replaced in 5Days:Parol is not  waste,Video121,25,2017-11-11T17:47:17.000Z,59708,151,37,11,FALSE,FALSE,FALSE
bDDZLQw8Wb4,17.14.11,Vamsam - வம்சம் | Tamil Serial | Sun TV |  Epi 1332 | 11/11/2017 | Vision Time,VisionTimeTamil,24,2017-11-11T16:00:02.000Z,182209,970,152,107,FALSE,FALSE,FALSE
AL1RsbakLx4,17.14.11,Bigg Boss 11: Priyank Sharma To Be ARRESTED From The Bigg Boss House? | Filmibeat,FilmiBeat,24,2017-11-11T07:04:54.000Z,249737,1303,483,411,FALSE,FALSE,FALSE
NhyolxnS-Qs,17.14.11,Wrong Number | Sheorans | Funny Video,Sheorans,24,2017-11-12T11:05:33.000Z,204351,5192,480,303,FALSE,FALSE,FALSE
zWAjEtFkMgY,17.14.11,Weekly Rasi Phalalu 2017 November 12th - November 18th  2017,muluguastro,22,2017-11-11T19:00:03.000Z,37384,164,32,6,FALSE,FALSE,FALSE
fRY7UWGFvdc,17.14.11,ഇടുക്കി ആശുപത്രിയിൽ രോഗികളെ ക്യൂവിൽ നിർത്തിയ ജീവനക്കാരിയുടെ ഇപ്പോഴത്തെ അവസ്ഥ കണ്ടോ ഞെട്ടി പോകും,Malayalam News Time,22,2017-11-12T11:04:59.000Z,197122,0,0,130,FALSE,TRUE,FALSE
Dxg-ELOg-L4,17.14.11,Nayanthara Visits Kasi Theatre For Aramm Promotion,Cineulagam,24,2017-11-11T10:42:05.000Z,94383,168,18,23,FALSE,FALSE,FALSE
D1z2sKcSsfY,17.14.11,ARE YOU FRIENDZONED? ft. SheTroubleMaker | RishhSome,Rishhsome,23,2017-11-11T13:55:16.000Z,353789,25657,1949,1226,FALSE,FALSE,FALSE
m5HsZ4lYtv4,17.14.11,കർണാടകയിലെ ക്യാൻസർ ചികിത്സയെ കുറിച്ചുള്ള പുതിയ വീഡിയോ | Cancer Treatment Center | malayalam News,Stars and News,22,2017-11-11T18:25:38.000Z,121361,1364,75,78,FALSE,FALSE,FALSE
a8hFBXnqo0k,17.14.11,Watch: Green corridor for ambulance carrying critically-ill cancer patient,The Times of India,25,2017-11-10T17:56:57.000Z,50220,15,0,3,FALSE,FALSE,FALSE
XVPpvn9vQDU,17.14.11,Ammuvinte Amma l The person who seeking for Ammu l Mazhavil Manorama,Mazhavil Manorama,24,2017-11-12T05:30:00.000Z,96306,52,75,41,FALSE,FALSE,FALSE
#NAME?,17.14.11,స‌మంత కంట‌త‌డి | Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception,Friday Poster,24,2017-11-13T08:59:27.000Z,31052,36,11,2,FALSE,FALSE,FALSE
efpUCPITNmw,17.14.11,Russia Vs Argentina 0-1 - All Goals & Highlights - Resumen y Goles 11/11/2017 HD,NugoBasilaiaa,17,2017-11-11T14:55:25.000Z,1641745,7643,702,1082,FALSE,FALSE,FALSE
NX23eK3ud10,17.14.11,"ਜਾਣੋ, ਕੌਣ ਸੀ ਹਿੰਦੂ ਆਗੂਆਂ ਦੇ ਕਤਲ ਕਰਨ ਵਾਲਾ ਸ਼ਾਰਪ ਸ਼ੂਟਰ ਸ਼ੇਰਾ|DAILY POST PUNJABI|",Daily Post Punjabi,25,2017-11-12T10:02:22.000Z,42032,243,32,104,FALSE,FALSE,FALSE
JFe_OFPYKQY,17.14.11,स्पेशल रिपोर्ट : सांगली : अनिकेत कोथळेच्या मृतदेहासोबत 14 तासाच्या प्रवासात काय घडलं?,Abp Majha,25,2017-11-11T14:27:04.000Z,71272,309,38,66,FALSE,FALSE,FALSE
oGoABVPTDQA,17.14.11,வில்லன்களுக்கு என் படத்தில் காவி நிறம் தான்- சுசீந்திரன் | Naughty Nights | Black Sheep,Black Sheep,24,2017-11-12T10:00:19.000Z,90034,1948,183,145,FALSE,FALSE,FALSE
qEf_2YN1XaA,17.14.11,Shehar Ke Bachche (Children's Day Special) - Sundeep Sharma | UnErase Poetry,UnErase Poetry,24,2017-11-13T05:30:00.000Z,25844,1440,22,71,FALSE,FALSE,FALSE
xzEbOteUiRY,17.14.11,"ਅੰਮ੍ਰਿਤਸਰ” ਵਿੱਚ ਦੀਵਾਨ ਲਗਾਉਣਾ ਸਾਡਾ ਮਕਸਦ ਨਹੀਂ, ਸਾਡਾ ਮਕਸਦ ਕੁਝ ਹੋਰ ਹੈ | 12.11.2017 | Dhadrianwale",Emm Pee,29,2017-11-12T22:34:25.000Z,51575,0,0,0,TRUE,TRUE,FALSE
uLLYbYpV1z4,17.14.11,CHILDHOOD MEMORIES OF EVERY INDIAN 1990s KIDS,The RawKnee Show,23,2017-11-12T14:08:50.000Z,71786,9067,453,5427,FALSE,FALSE,FALSE
jvcBAsE72Lc,17.14.11,London Babulu Movie Promotions 01 | Lalitha Jewellery Ad | Swathi || OneVision,OneVision Telugu,24,2017-11-12T18:31:38.000Z,7125,18,0,0,FALSE,FALSE,FALSE
ul6tkHoVFg0,17.14.11,73 QUESTIONS W/ PRIYANKA CHOPRA | Vogue | Reaction w/ Hope!,jaby koay,24,2017-11-11T08:00:02.000Z,158126,3477,136,435,FALSE,FALSE,FALSE
HilwZ2E5PX8,17.14.11,Samantha Naga Chaitanya Wedding Reception Full Video,V9 Media,25,2017-11-13T02:19:21.000Z,31421,57,12,4,FALSE,FALSE,FALSE
V4olAUYK6aE,17.14.11,Current Affairs Live 2.0 | 13 Nov 2017 | करंट अफेयर्स लाइव 2.0 | All Competitive Exams,Mahendra Guru : Online Videos For Govt. Exams,27,2017-11-13T03:35:17.000Z,14018,764,9,102,FALSE,FALSE,FALSE
Yx6FaFVw9NY,17.14.11,Daily Promise and Prayer by Bro. P. Satish Kumar from Calvary Temple - 13.11.2017,Calvary Temple Hyderabad,22,2017-11-12T19:00:01.000Z,15107,1090,6,133,FALSE,FALSE,FALSE
reoTUboruJ0,17.14.11,Navdeep on Drugs and Bigg Boss - TV9 Exclusive,TV9 Entertainment,24,2017-11-13T08:07:43.000Z,20463,111,20,23,FALSE,FALSE,FALSE
xNfzGWB34b4,17.14.11,ഓട്ടോ ഡ്രൈവർമാർ ഒരു വശം ചെരിഞ്ഞിരിക്കുന്നതിന്റെ കാരണം കണ്ടു പിടിച്ചു |new|asianet|news|malayalam|tod,citizen journalist,24,2017-11-13T02:37:43.000Z,23082,31,12,7,FALSE,FALSE,FALSE
t_vpgs7aDco,17.14.11,Real Fight Between Hero Rajendra Prasad and Victory Venkatesh,Tollywood Mirapakai,24,2017-11-13T04:45:33.000Z,19567,171,28,204,FALSE,FALSE,FALSE
rx5dx6HxBgg,17.14.11,ಬಿಗ್ ಬಾಸ್ ಅಶಿತಾ ಮೊದಲ ನಿಶ್ಚಿತಾರ್ಥ ಮುರಿದುಬಿದ್ದ ಕಥೆ| Bigg Boss contestant Ashita shared her story,CINEMA LOKA,24,2017-11-13T06:32:01.000Z,34206,24,44,21,FALSE,FALSE,FALSE
82Xuew50Dh4,17.14.11,'Shaadi Mein Zaroor Aana' Star Cast Rajkummar & Kriti On Yaar Mera Superstar | Full Episode,zoom,24,2017-11-11T14:00:00.000Z,55908,452,18,30,FALSE,FALSE,FALSE
t7I8EBOTx8Y,17.14.11,Kannil Kannonnu song from Chemparathippoo | Vineeth Sreenivasan | Haritha Balakrishnan,Manorama Music Songs,10,2017-11-13T11:30:01.000Z,37786,1102,28,54,FALSE,FALSE,FALSE
-90fWzjVM7w,17.14.11,"Lakshmi - Short Film Review | Sarjun KM | Sundaramurthy KS | Lakshmi Priyaa Chandramouli, Nandan",Trending Tamilnadu,28,2017-11-11T15:08:30.000Z,64656,392,47,83,FALSE,FALSE,FALSE
v3nuxG2Q6Ew,17.14.11,Sanjay Leela Bhansali Speaks | Padmavati | Ranveer Singh | Deepika Padukone | Shahid Kapoor,Viacom18 Motion Pictures,24,2017-11-08T15:06:03.000Z,662980,18875,2323,3995,FALSE,FALSE,FALSE
WYV4afdFEvs,17.14.11,సోమవారం ఈ పాటలు వింటే 1000 సార్లు కాశీ వెళ్లినంత పుణ్యం దక్కుతుంది || Lord Shiva Telugu Bakthi Songs,Natural HealthCare,26,2017-11-12T23:30:00.000Z,98212,670,87,108,FALSE,FALSE,FALSE
ziOwvxFoLw0,17.14.11,CLOSE ENCOUNTER WITH  MAJOR RAVI _Reporter Live,REPORTER LIVE,25,2017-11-11T14:26:20.000Z,92089,895,137,533,FALSE,FALSE,FALSE
JBFmDaNsofY,17.14.11,ಮಾಸ್ಟರ್ ಮಂಜುನಾಥ್ ಈಗ ಯಾವ ಕೆಲಸ ಮಾಡುತ್ತಿದ್ದಾರೆ ಗೊತ್ತಾ | Master Manjunath,chandanavana,24,2017-11-11T03:18:23.000Z,63293,172,20,1,FALSE,FALSE,FALSE
ifqJNMRupEU,17.14.11,பாகுபலி பிரபாசை போன்று யானையிடம் செய்ய முயன்றவருக்கு என்ன ஆனது பாருங்கள்,News VIdeo,22,2017-11-13T12:10:32.000Z,7573,1,1,2,FALSE,FALSE,FALSE
NgsoF5QeG4c,17.14.11,"13, 14  heavy rains in chennai, Nov 13, 14 chennai weather | tamil news | tamil news today | redpix",Red Pix 24x7,25,2017-11-13T07:52:08.000Z,22933,83,28,17,FALSE,FALSE,FALSE
CgbZnZrE9OM,17.14.11,Baat Ka Batangad,Irahul Vohra,23,2017-11-11T13:15:51.000Z,70810,3768,191,257,FALSE,FALSE,FALSE
cA3fSbbeLqI,17.14.11,जनरल जीडी बख्शी ने बोला Pok हमारा है ऋषि कपूर और फारुख अब्दुल्ला कोई जवाब,Modi again in 2019,25,2017-11-12T14:08:33.000Z,69459,351,70,190,FALSE,FALSE,FALSE
DWC2o_h5wP0,17.14.11,Gujrat चुनाव का internal पोल देखकर हिल जाएगी भाजपा,India News DastaK,22,2017-11-11T11:50:29.000Z,82449,1305,83,73,FALSE,FALSE,FALSE
SF-ObMCb-Ac,17.14.11,பிரியமானவள் சீரியலில் இருந்து ஈஸ்வரி ஏன் விலகினார் தெரியுமா ..?,Chinnathirai Seithigal,24,2017-11-11T06:40:14.000Z,58815,131,37,3,FALSE,FALSE,FALSE
F9Fd3AUaOC4,17.14.11,Funny Salesmen Everywhere || Hyderabadi Comedy || Warangal Diaries,Warangal Diaries,23,2017-11-12T07:51:27.000Z,68808,4664,99,760,FALSE,FALSE,FALSE
s6pM3FlBcAw,17.14.11,8 Bollywood Actresses who become early age moms before Turning 30!,TOP 10 STAR,27,2017-11-12T04:34:11.000Z,103975,162,54,12,FALSE,FALSE,FALSE
t-3rtU-91OU,17.14.11,Reason behind IT Raid at Sasikala & relatives' place ? | JV Breaks,Vikatan TV,25,2017-11-11T13:00:03.000Z,64197,904,99,130,FALSE,FALSE,FALSE
-7dTzc8kTOY,17.14.11,FEEELINGS ABOUT THE IPHONE X,CaseyNeistat,22,2017-11-10T16:43:22.000Z,2820328,96617,6336,12063,FALSE,FALSE,FALSE
g7SdBlW1Zj8,17.14.11,జగన్ లేకపోతే అసంబ్లీలో అందరూ నిద్రపోతున్నారు బీజేపీ mla Vishnu Kumar Raju | Cinema Politics,Cinema Politics,25,2017-11-12T14:16:09.000Z,47328,1053,30,75,FALSE,FALSE,FALSE
HroHi1lUg6M,17.14.11,ಬಿಗ್ ಬಾಸ್ 5  ಮನೆಯಲ್ಲಿ ಇರುವ ಕೋಟ್ಯಧಿಪತಿಗಳ ಅಸ್ತಿ ಎಷ್ಟು ಗೊತ್ತ? ಶಾಕಿಂಗ್!,Sandalwood Studios,22,2017-11-11T04:40:10.000Z,40355,76,43,14,FALSE,FALSE,FALSE
13zgNDLHfyk,17.14.11,கோவணத்தோட அலையனுமா? EPS & OPS Behind the IT Raids | TTV Dinakaran Kidding BJP | Sasikala Family,Nakkheeran TV,25,2017-11-11T12:18:58.000Z,85832,423,94,120,FALSE,FALSE,FALSE
GuO4gJs9BFs,17.14.11,Mor Comedy # Mangu Ke Drame # Episode 10 # लुंगी डांस  # Vijay Varma & Shikha Raghav # Mor Haryanvi,Mor Haryanvi,24,2017-11-11T06:26:37.000Z,279282,2560,292,263,FALSE,FALSE,FALSE
NDuOXWe4KW8,17.14.11,உலக அழிவை முன்பே தெரிந்து கொள்ளும் 5 மர்ம அறிகுறிகள் | 5 major signs before the world End |,Kollywood Talk,2,2017-11-13T07:12:19.000Z,62151,843,67,48,FALSE,FALSE,FALSE
#NAME?,17.14.11,कुंभ राशि वालों के लिए 12 नवंबर - 18 नवंबर का राशिफल,Jansatta,25,2017-11-11T09:09:06.000Z,30659,180,36,3,FALSE,FALSE,FALSE
kwGrQZUXBus,17.14.11,Ippadai Vellum Movie Review - Dumbest Review | Udhayanidhi Stalin | Smile Settai,Smile Settai,23,2017-11-11T16:10:03.000Z,81117,1237,90,80,FALSE,FALSE,FALSE
JtSoHMVvKG8,17.14.11,ನಟಿಯ ಕಥೆ | ಕನ್ನಡ ಶೃಂಗಾರ ಕಥೆ | kannada health tip's | Kannada lifestyle,Kannada Health Tips,24,2017-11-11T18:17:55.000Z,72644,44,44,0,TRUE,FALSE,FALSE
Lww6RzTwTpE,17.14.11,ಅಗ್ನಿಸಾಕ್ಷಿ ಸೀರಿಯಲ್ ಮಾಯಾ ತಾಯಿ-ಕೂಡ ನಟಿ-Agnisakshi Serial Maya Mother Famous Actress Kannada News,Trending News,24,2017-11-11T06:36:07.000Z,81305,104,52,5,FALSE,FALSE,FALSE
pBmmYgmN2IM,17.14.11,Flipkart Billion Capture+ Unboxing & First Look | MadeForIndia | Xiaomi Killer is Here,Sharmaji Technical,28,2017-11-10T10:15:39.000Z,308383,20361,851,13553,FALSE,FALSE,FALSE
Sdar8GHtD0k,17.14.11,"Thatrom Thookrom - #DemonetizationAnthem | STR, Kabilan Vairamuthu, Balamurali Balu | TrendMusic",Trend Music,10,2017-11-08T17:08:38.000Z,1205088,65244,1435,2729,FALSE,FALSE,FALSE
1r4NI9_rC8A,17.14.11,Aram - an apology and review by prashanth,tamilcinemareview,1,2017-11-10T18:05:58.000Z,194888,4711,263,416,FALSE,FALSE,FALSE
ntBIQF7TOW4,17.14.11,Ravneet Singh - Jattan Wale Gaane,Kumar Films,10,2017-11-10T05:49:54.000Z,204389,2687,145,101,FALSE,FALSE,FALSE
2nTvmoZNr9E,17.14.11,Kundali Bhagya Full Episode 10th November 2017 Updates,Entertainment Era,24,2017-11-10T17:32:46.000Z,177563,292,40,20,FALSE,FALSE,FALSE
7z90pkNWBlw,17.14.11,వైసీపీకి కొత్త జోష్ ...త్వరలో పార్టీలోకి ఉండవల్లి..!| Ex MP Undavalli Arunkumar to Join YCP Soon..!,Amaravathi Media,25,2017-11-12T16:44:26.000Z,50914,868,32,42,FALSE,FALSE,FALSE
7zCrBCsRcDc,17.14.11,"Muddha Mandaram - Episode 927  - November 13, 2017 - Preview",zeetvtelugu,24,2017-11-12T02:23:21.000Z,141759,175,46,50,FALSE,FALSE,FALSE
LwVz-MSPCcA,17.14.11,Nonstop 100 | Rahul Gandhi and Amit Shah to Come Face-to-Face in Banaskantha Today,Aaj Tak,25,2017-11-12T05:44:37.000Z,60541,249,65,10,FALSE,FALSE,FALSE
pzRaJ63e-fg,17.14.11,Common Man Questions Modi - Badhil Kelvigal | Put Chutney,Put Chutney,24,2017-11-11T11:30:01.000Z,68992,2769,209,585,FALSE,FALSE,FALSE
9qMbaOzubCc,17.14.11,RSS worker hacked to death in Thrissur; hartal in Thrissur,asianetnews,25,2017-11-12T14:44:56.000Z,66231,203,42,23,FALSE,FALSE,FALSE
LY-RHT8xF5I,17.14.11,സിൻജോമോന്റെ മൃതുദേഹം പുറത്തെടുത്തപ്പോൾ കണ്ടത് ഞെട്ടിക്കുന്ന കാഴ്ച | Sinjomon,ABC Malayalam,22,2017-11-09T17:00:02.000Z,206015,142,56,11,FALSE,FALSE,FALSE
UZZJT2dN1QM,17.14.11,"Kundali Bhagya - कुंडली भाग्य - Episode 89  - November 13, 2017 - Preview",zeetv,24,2017-11-11T02:00:18.000Z,376679,1308,63,74,FALSE,FALSE,FALSE
#NAME?,17.14.11,"घर में चुपचाप यहाँ रख दे एक लौंग , इतना बरसेगा पैसा कि आप संभाल नहीं पाओगे",Health Tips for You,26,2017-11-08T12:27:17.000Z,743321,2570,1154,294,FALSE,FALSE,FALSE
iTdm-HsOdNs,17.14.11,"Dialogue Promo 3 | Shaadi Abhi Baaki Hai | Mansi Dovhal, Amit Bhaskar & Sanjay  Mishra",Zee Music Company,10,2017-11-13T07:49:56.000Z,12408,113,22,36,FALSE,FALSE,FALSE
rOR5PJgR0DQ,17.14.11,നശിപ്പിച്ച് ! | AroMal Ar,AroMal Ar,23,2017-11-11T15:57:46.000Z,100662,2021,453,242,FALSE,FALSE,FALSE
4TStX6b0uJ0,17.14.11,Anna | Malayalam Short Film with English Subtitles | Eldhose Lomy | Official,Malayalam Muzik247,10,2017-11-12T04:00:00.000Z,42923,908,126,92,FALSE,FALSE,FALSE
QYNymjtl_QE,17.14.11,SHRIMAD BHAGWAT KATHA - BHADOHI DAY- 4,Shri Devkinandan Thakur Ji,22,2017-11-12T17:26:34.000Z,20086,1059,28,61,FALSE,FALSE,FALSE
DckjtlTRxxw,17.14.11,വിട്ടുമുറ്റത്തു ഒരു ആപ്പിള്‍ മരം വേണോ? വിട്ടില്‍ ഈസിയായിആപ്പിള്‍ തൈ ഉണ്ടാക്കിയെടുക്കാം,JOBY VAYALUNKAL,1,2017-11-12T15:26:41.000Z,14480,285,16,18,FALSE,FALSE,FALSE
cVYWO4aOhis,17.14.11,అమావాస్య ఉసిరిదీపం ఇలా వెలిగించండి  chirravuri pravachanam solution puja Telugu foundation lakshmi,CHIRRAVURI FOUNDATION,22,2017-11-13T05:02:21.000Z,23421,181,19,24,FALSE,FALSE,FALSE
3JZDGo55roI,17.14.11,Every Arranged Marriage Ever ft. Rajkummar Rao & Kriti Kharbanda | Shaadi Mein Zaroor Aana,Arre,24,2017-11-09T06:39:38.000Z,1385906,31396,1008,1073,FALSE,FALSE,FALSE
4q8gvlRQh84,17.14.11,Athadu Aame (He & She) | Latest Telugu Comedy Web Series | Season 3 | Episode 3 | Chandragiri Subbu,Chandragiri Subbu,24,2017-11-11T10:31:33.000Z,54848,1520,61,166,FALSE,FALSE,FALSE
OZU2E50G4KI,17.14.11,ANUGRAH TV- 12-11-2017 Sunday Holy Communion Meeting Live Stream,Ankur Narula Ministries,29,2017-11-12T12:07:04.000Z,17726,887,21,96,FALSE,FALSE,FALSE
zH2QWFmKqpQ,17.14.11,ಗೊತ್ತಿಲದೆ 2 ವರ್ಷ ಪಿಶಾಚಿ ಜೊತೆ ಸಂಸಾರ ಮಾಡಿ ಮಗು ಕೂಡ ಮಾಡಿಕೊಂಡ... ಶಾಕಿಂಗ್ ನ್ಯೂಸ್.. Kannada News,Namma Kannada TV,24,2017-11-11T12:56:41.000Z,40576,180,41,30,FALSE,FALSE,FALSE
LWkkT7y0sa4,17.15.11,"WWE RAW 13th November 2017 , braun strowman vs Kane",Akashi Tv,24,2017-11-14T04:25:30.000Z,881751,4833,784,416,FALSE,FALSE,FALSE
aumXGJnd_hU,17.15.11,AIB : Lightning Fast Movies,All India Bakchod,23,2017-11-14T05:00:52.000Z,567803,43269,4038,2872,FALSE,FALSE,FALSE
kzwfHumJyYc,17.15.11,Sharry Mann: Cute Munda ( Song Teaser) | Parmish Verma | Releasing on 17 November,Lokdhun Punjabi,1,2017-11-12T12:20:39.000Z,1651358,41670,1409,1545,FALSE,FALSE,FALSE
zUZ1z7FwLc8,17.15.11,"पीरियड्स के समय, पेट पर पति करता ऐसा, देखकर दंग रह जायेंगे",HJ NEWS,25,2017-11-13T05:43:56.000Z,1680175,1661,4078,0,TRUE,FALSE,FALSE
kJzGH0PVQHQ,17.15.11,why Samantha became EMOTIONAL @ Samantha naga chaithanya marriage Reception | Filmylooks,Filmylooks,24,2017-11-13T01:14:16.000Z,857223,996,860,158,FALSE,FALSE,FALSE
xHu2OBXVOY8,17.15.11,When A Couple Buys A Car | The Timeliners,The Timeliners,24,2017-11-14T08:34:44.000Z,500547,19966,800,1124,FALSE,FALSE,FALSE
KObFEYCaRx8,17.15.11,"Chiranjeevi in Naga Chaitanya - Samantha Reception | Chaitanya, Samantha Akkineni, Nag, Venkatesh",Top Telugu Media,24,2017-11-13T04:42:26.000Z,343346,1283,208,62,FALSE,FALSE,FALSE
j5Wc2tk1E_c,17.15.11,"Konchem Touch Lo Unte Chepta Season 3 - Karthi, Rakul Preeth Singh Promo - Pradeep Machiraju",Pradeep Machiraju,22,2017-11-14T15:45:19.000Z,325990,3646,60,219,FALSE,FALSE,FALSE
10L1hZ9qa58,17.15.11,Stylish Star Allu Arjun @ ChaySam Wedding Reception | TFPC,TFPC,24,2017-11-12T15:48:08.000Z,680789,2701,346,233,FALSE,FALSE,FALSE
rdnSMooiSfY,17.15.11,రెండో పెళ్లి గురించి నా కొడుకు ఏమన్నాడంటే | Renu About Akira Nandan reaction | Open Heart With RK,ABN Telugu,25,2017-11-14T12:02:16.000Z,229544,1189,160,0,TRUE,FALSE,FALSE
P-pycrmifwU,17.15.11,Natural Star Nani REAL Behaviour Will SHOCK You | Naga Chaitanya Samantha Reception Video | NewsQube,NewsQube,24,2017-11-13T06:57:02.000Z,988211,3079,898,253,FALSE,FALSE,FALSE
7MxiQ4v0EnE,17.15.11,Daang (Full Video) |Mankirt Aulakh|MixSingh|Deep Kahlon|Sukh Sanghera|Latest Punjabi Song 2017,Speed Records,10,2017-11-11T16:41:15.000Z,7003332,145592,8358,9040,FALSE,FALSE,FALSE
Ulz2Pg-aLkY,17.15.11,"Ahead of Gujarat Elections 2017, Hardik Patel's alleged CD goes viral",ABP NEWS,22,2017-11-13T11:22:02.000Z,661348,1160,964,679,FALSE,FALSE,FALSE
nLFX8rBUNdk,17.15.11,Flipkart Billion Capture+ Unboxing and First Look - My Opinions,Technical Guruji,28,2017-11-14T08:15:31.000Z,719257,77250,1749,73422,FALSE,FALSE,FALSE
N1vE8iiEg64,17.15.11,Eruma Saani | Tamil vs English,Eruma Saani,23,2017-11-12T07:08:48.000Z,1549965,79943,1972,2923,FALSE,FALSE,FALSE
LLF_PS4r6Ik,17.15.11,എന്നെകൊണ്ട് റിമിയെ കെട്ടിക്കാൻ അപ്പച്ചന് പ്ലാൻ ഉണ്ടായിരുന്നു !! ചാക്കോച്ചന്റെ വെളിപ്പെടുത്തലുകൾ,Asianet,24,2017-11-13T13:18:23.000Z,658053,3153,269,236,FALSE,FALSE,FALSE
AlrbKKGIcjI,17.15.11,"Deivamagal Episode 1388, 14/11/17",VikatanTV,43,2017-11-14T15:00:00.000Z,591632,3231,1327,1030,FALSE,FALSE,FALSE
